#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003852_pilon	1	54016	1	41	M	0_m	8_x
tig00003852_pilon	1	54016	1	41	M	0_m	9_x
tig00003852_pilon	1	54016	1	41	M	0_m	12_x
tig00003852_pilon	1	54016	1	41	M	0_m	17_x
tig00003852_pilon	1	54016	1	41	M	0_m	20_x
tig00003852_pilon	1	54016	1	41	M	0_m	25_x
tig00003852_pilon	1	54016	1	41	M	0_m	30_x
tig00003852_pilon	1	54016	1	41	M	0_m	37_x
tig00003852_pilon	1	54016	1	41	M	0_m	38_x
tig00003852_pilon	1	54016	1	41	M	0_m	39_x
tig00003852_pilon	1	54016	1	41	M	0_m	43_x
tig00003852_pilon	1	54016	1	41	M	0_m	44_x
tig00003852_pilon	1	54016	1	41	M	0_m	45_x
tig00003852_pilon	1	54016	1	41	M	0_m	56_x
tig00003852_pilon	1	54016	1	41	M	0_m	58_x
tig00003852_pilon	1	54016	1	41	M	0_m	66_x
tig00003852_pilon	1	54016	1	41	M	0_m	67_x
tig00003852_pilon	1	54016	1	41	M	0_m	75_x
tig00003852_pilon	1	54016	1	41	M	0_m	81_x
tig00003852_pilon	1	54016	1	41	M	0_m	91_x
tig00003852_pilon	1	54016	1	41	M	0_m	93_x
tig00003852_pilon	1	54016	1	41	M	0_m	99_x
tig00003852_pilon	1	54016	1	41	M	0_m	109_x
tig00003852_pilon	1	54016	1	41	M	0_m	110_x
tig00003852_pilon	1	54016	1	41	M	0_m	114_x
tig00003852_pilon	1	54016	1	41	M	0_m	119_x
tig00003852_pilon	1	54016	1	41	M	0_m	120_x
tig00003852_pilon	1	54016	1	41	M	0_m	122_x
tig00003852_pilon	1	54016	1	41	M	0_m	125_x
tig00003852_pilon	1	54016	1	41	M	0_m	126_x
tig00003852_pilon	1	54016	1	41	M	0_m	127_x
tig00003852_pilon	1	54016	1	41	M	0_m	129_x
tig00003852_pilon	1	54016	1	41	M	0_m	131_x
tig00003852_pilon	1	54016	1	41	M	0_m	133_x
tig00003852_pilon	1	54016	1	41	M	0_m	135_x
tig00003852_pilon	1	54016	1	41	M	0_m	137_x
tig00003852_pilon	1	54016	1	41	M	0_m	138_x
tig00003852_pilon	1	54016	1	41	M	0_m	142_x
tig00003852_pilon	1	54016	1	41	M	0_m	143_x
tig00003852_pilon	1	54016	1	41	M	0_m	146_x
tig00003852_pilon	1	54016	1	41	M	0_m	153_x
tig00003852_pilon	1	54016	1	41	M	0_m	159_x
tig00003852_pilon	1	54016	1	41	M	0_m	169_x
tig00003852_pilon	1	54016	1	41	M	0_m	171_x
tig00003852_pilon	1	54016	1	41	M	0_m	172_x
tig00003852_pilon	1	54016	1	41	M	0_m	176_x
tig00003852_pilon	1	54016	1	41	M	0_m	181_x
tig00003852_pilon	1	54016	1	41	M	0_m	192_x
tig00003852_pilon	1	54016	1	41	M	0_m	194_x
tig00003852_pilon	1	54016	1	41	M	0_m	200_x
tig00003852_pilon	1	54016	1	41	M	0_m	205_x
tig00003852_pilon	1	54016	1	41	M	0_m	207_x
tig00003852_pilon	1	54016	1	41	M	0_m	219_x
tig00003852_pilon	1	54016	1	41	M	0_m	225_x
tig00003852_pilon	1	54016	1	41	M	0_m	226_x
tig00003852_pilon	1	54016	1	41	M	0_m	228_x
tig00003852_pilon	1	54016	1	41	M	0_m	230_x
tig00003852_pilon	1	54016	1	41	M	0_m	233_x
tig00003852_pilon	1	54016	1	41	M	0_m	234_x
tig00003852_pilon	1	54016	1	41	M	0_m	235_x
tig00003852_pilon	1	54016	1	41	M	0_m	237_x
tig00003852_pilon	1	54016	1	41	M	0_m	244_x
tig00003852_pilon	1	54016	1	41	M	0_m	247_x
tig00003852_pilon	1	54016	1	41	M	0_m	248_x
tig00003852_pilon	1	54016	1	41	M	0_m	255_x
tig00003852_pilon	1	54016	1	41	M	0_m	258_x
tig00003852_pilon	1	54016	1	41	M	0_m	259_x
tig00003852_pilon	1	54016	1	41	M	0_m	261_x
tig00003852_pilon	1	54016	1	41	M	0_m	270_x
tig00003852_pilon	1	54016	1	41	M	0_m	274_x
tig00003852_pilon	1	54016	1	41	M	0_m	275_x
tig00003852_pilon	1	54016	1	41	M	0_m	276_x
tig00003852_pilon	1	54016	1	41	M	0_m	277_x
tig00003852_pilon	1	54016	1	41	M	0_m	283_x
tig00003852_pilon	1	54016	1	41	M	0_m	284_x
tig00003852_pilon	1	54016	1	41	M	0_m	287_x
tig00003852_pilon	1	54016	1	41	M	0_m	297_x
tig00003852_pilon	1	54016	1	41	M	0_m	298_x
tig00003852_pilon	1	54016	1	41	M	0_m	299_x
tig00003852_pilon	1	54016	1	41	M	0_m	307_x
tig00003852_pilon	1	54016	1	41	M	0_m	308_x
tig00003852_pilon	1	54016	1	41	M	0_m	314_x
tig00003852_pilon	1	54016	1	41	M	0_m	318_x
tig00003852_pilon	1	54016	1	41	M	0_m	328_x
tig00003852_pilon	1	54016	1	41	M	0_m	335_x
tig00003852_pilon	1	54016	1	41	M	0_m	341_x
tig00003852_pilon	1	54016	1	41	M	0_m	342_x
tig00003852_pilon	1	54016	1	41	M	0_m	348_x
tig00003852_pilon	1	54016	1	41	M	0_m	354_x
tig00003852_pilon	1	54016	1	41	M	0_m	358_x
tig00003852_pilon	1	54016	1	41	M	0_m	368_x
tig00003852_pilon	1	54016	1	41	M	0_m	372_x
tig00003852_pilon	1	54016	1	41	M	0_m	375_x
tig00003852_pilon	1	54016	1	41	M	0_m	379_x
tig00003852_pilon	1	54016	1	41	M	0_m	381_x
tig00003852_pilon	1	54016	1	41	M	0_m	384_x
tig00003852_pilon	1	54016	1	41	M	0_m	385_x
tig00003852_pilon	1	54016	1	41	M	0_m	386_x
tig00003852_pilon	1	54016	1	41	M	0_m	387_x
tig00003852_pilon	1	54016	1	41	M	0_m	388_x
tig00003852_pilon	1	54016	1	41	M	0_m	390_x
tig00003852_pilon	1	54016	1	41	M	0_m	391_x
tig00003852_pilon	1	54016	1	41	M	0_m	392_x
tig00003852_pilon	1	54016	1	41	M	0_m	395_x
tig00003852_pilon	1	54016	1	41	M	0_m	397_x
tig00003852_pilon	1	54016	1	41	M	0_m	398_x
tig00003852_pilon	1	54016	1	41	M	0_m	400_x
tig00003852_pilon	1	54016	1	41	M	0_m	405_x
tig00003852_pilon	1	54016	1	41	M	0_m	408_x
tig00003852_pilon	1	54016	1	41	M	0_m	409_x
tig00003852_pilon	1	54016	1	41	M	0_m	413_x
tig00003852_pilon	1	54016	1	41	M	0_m	420_x
tig00003852_pilon	1	54016	1	41	M	0_m	422_x
tig00003852_pilon	1	54016	1	41	M	0_m	423_x
tig00003852_pilon	1	54016	1	41	M	0_m	428_x
tig00003852_pilon	1	54016	1	41	M	0_m	433_x
tig00003852_pilon	1	54016	1	41	M	0_m	434_x
tig00003852_pilon	1	54016	1	41	M	0_m	435_x
tig00003852_pilon	1	54016	1	41	M	0_m	441_x
tig00003852_pilon	1	54016	1	41	M	0_m	448_x
tig00003852_pilon	1	54016	1	41	M	0_m	450_x
tig00003852_pilon	1	54016	1	41	M	0_m	451_x
tig00003852_pilon	1	54016	1	41	M	0_m	454_x
tig00003852_pilon	1	54016	1	41	M	0_m	478_x
tig00003852_pilon	1	54016	1	41	M	0_m	492_x
tig00003852_pilon	1	54016	1	41	M	0_m	493_x
tig00003852_pilon	1	54016	1	41	M	0_m	499_x
tig00003852_pilon	1	54016	1	41	M	0_m	513_x
tig00003852_pilon	1	54016	1	41	M	0_m	514_x
tig00003852_pilon	1	54016	1	41	M	0_m	523_x
tig00003852_pilon	1	54016	1	41	M	0_m	524_x
tig00003852_pilon	1	54016	1	41	M	0_m	529_x
tig00003852_pilon	1	54016	1	41	M	0_m	535_x
tig00003852_pilon	1	54016	1	41	M	0_m	538_x
tig00003852_pilon	1	54016	1	41	M	0_m	539_x
tig00003852_pilon	1	54016	1	41	M	0_m	540_x
tig00003852_pilon	1	54016	1	41	M	0_m	545_x
tig00003852_pilon	1	54016	1	41	M	0_m	551_x
tig00003852_pilon	1	54016	1	41	M	0_m	552_x
tig00003852_pilon	1	54016	1	41	M	0_m	554_x
tig00003852_pilon	1	54016	1	41	M	0_m	555_x
tig00003852_pilon	1	54016	1	41	M	0_m	556_x
tig00003852_pilon	1	54016	1	41	M	0_m	568_x
tig00003852_pilon	1	54016	1	41	M	0_m	587_x
tig00003852_pilon	1	54016	1	41	M	0_m	595_x
tig00003852_pilon	1	54016	1	41	M	0_m	601_x
tig00003852_pilon	1	54016	1	41	M	0_m	602_x
tig00003852_pilon	1	54016	1	41	M	0_m	617_x
tig00003852_pilon	1	54016	1	41	M	0_m	619_x
tig00003852_pilon	1	54016	1	41	M	0_m	623_x
tig00003852_pilon	1	54016	1	41	M	0_m	626_x
tig00003852_pilon	1	54016	1	41	M	0_m	628_x
tig00003852_pilon	1	54016	1	41	M	0_m	629_x
tig00003852_pilon	1	54016	1	41	M	0_m	641_x
tig00003852_pilon	1	54016	1	41	M	0_m	650_x
tig00003852_pilon	1	54016	1	41	M	0_m	654_x
tig00003852_pilon	1	54016	1	41	M	0_m	665_x
tig00003852_pilon	1	54016	1	41	M	0_m	667_x
tig00003852_pilon	1	54016	1	41	M	0_m	668_x
tig00003852_pilon	1	54016	1	41	M	0_m	674_x
tig00003852_pilon	1	54016	1	41	M	0_m	676_x
tig00003852_pilon	1	54016	1	41	M	0_m	677_x
tig00003852_pilon	1	54016	1	41	M	0_m	689_x
tig00003852_pilon	1	54016	1	41	M	0_m	691_x
tig00003852_pilon	1	54016	1	41	M	0_m	710_x
tig00003852_pilon	1	54016	1	41	M	0_m	712_x
tig00003852_pilon	1	54016	1	41	M	0_m	720_x
tig00003852_pilon	1	54016	1	41	M	0_m	721_x
tig00003852_pilon	1	54016	1	41	M	0_m	722_x
tig00003852_pilon	1	54016	1	41	M	0_m	726_x
tig00003852_pilon	1	54016	1	41	M	0_m	727_x
tig00003852_pilon	1	54016	1	41	M	0_m	730_x
tig00003852_pilon	1	54016	1	41	M	0_m	731_x
tig00003852_pilon	1	54016	1	41	M	0_m	739_x
tig00003852_pilon	1	54016	1	41	M	0_m	746_x
tig00003852_pilon	1	54016	1	41	M	0_m	747_x
tig00003852_pilon	1	54016	1	41	M	0_m	751_x
tig00003852_pilon	1	54016	1	41	M	0_m	755_x
tig00003852_pilon	1	54016	1	41	M	0_m	757_x
tig00003852_pilon	1	54016	1	41	M	0_m	759_x
tig00003852_pilon	1	54016	1	41	M	0_m	760_x
tig00003852_pilon	1	54016	1	41	M	0_m	766_x
tig00003852_pilon	1	54016	1	41	M	0_m	767_x
tig00003852_pilon	1	54016	1	41	M	0_m	768_x
tig00003852_pilon	1	54016	1	41	M	0_m	769_x
tig00003852_pilon	1	54016	1	41	M	0_m	773_x
tig00003852_pilon	1	54016	1	41	M	0_m	781_x
tig00003852_pilon	1	54016	1	41	M	0_m	783_x
tig00003852_pilon	1	23954	1	9	M	0_m	784_x
tig00003852_pilon	24263	24263	10	10	P	0_m	784_x
tig00003852_pilon	24360	54016	11	41	M	0_m	784_x
tig00003852_pilon	1	54016	1	41	M	0_m	788_x
tig00003852_pilon	1	54016	1	41	M	0_m	789_x
tig00003852_pilon	1	54016	1	41	M	0_m	791_x
tig00003852_pilon	1	54016	1	41	M	0_m	792_x
tig00003852_pilon	1	54016	1	41	M	0_m	795_x
tig00003852_pilon	1	54016	1	41	M	0_m	798_x
tig00003852_pilon	1	54016	1	41	M	0_m	803_x
tig00003852_pilon	1	26168	1	17	M	0_m	807_x
tig00003852_pilon	26425	26425	18	18	P	0_m	807_x
tig00003852_pilon	26459	54016	19	41	M	0_m	807_x
tig00003852_pilon	1	54016	1	41	M	0_m	808_x
tig00003852_pilon	1	54016	1	41	M	0_m	810_x
tig00003852_pilon	1	54016	1	41	M	0_m	813_x
tig00003852_pilon	1	54016	1	41	M	0_m	814_x
tig00003852_pilon	1	54016	1	41	M	0_m	815_x
tig00003852_pilon	1	54016	1	41	M	0_m	818_x
tig00003852_pilon	1	54016	1	41	M	0_m	819_x
tig00003852_pilon	1	54016	1	41	M	0_m	820_x
tig00003852_pilon	1	54016	1	41	M	0_m	821_x
tig00003852_pilon	1	54016	1	41	M	0_m	829_x
tig00003852_pilon	1	54016	1	41	M	0_m	831_x
tig00003852_pilon	1	54016	1	41	M	0_m	836_x
tig00003852_pilon	1	54016	1	41	M	0_m	839_x
tig00003852_pilon	1	54016	1	41	M	0_m	842_x
tig00003852_pilon	1	54016	1	41	M	0_m	850_x
tig00003852_pilon	1	54016	1	41	M	0_m	853_x
tig00003852_pilon	1	54016	1	41	M	0_m	854_x
tig00003852_pilon	1	54016	1	41	M	0_m	856_x
tig00003852_pilon	1	54016	1	41	M	0_m	865_x
tig00003852_pilon	1	54016	1	41	M	0_m	870_x
tig00003852_pilon	1	54016	1	41	M	0_m	871_x
tig00003852_pilon	1	54016	1	41	M	0_m	879_x
tig00003852_pilon	1	54016	1	41	M	0_m	880_x
tig00003852_pilon	1	54016	1	41	M	0_m	882_x
tig00003852_pilon	1	54016	1	41	M	0_m	883_x
tig00003852_pilon	1	54016	1	41	M	0_m	887_x
tig00003852_pilon	1	54016	1	41	M	0_m	888_x
tig00003852_pilon	1	54016	1	41	M	0_m	889_x
tig00003852_pilon	1	54016	1	41	P	0_p	4_x
tig00003852_pilon	1	54016	1	41	P	0_p	10_x
tig00003852_pilon	1	54016	1	41	P	0_p	11_x
tig00003852_pilon	1	54016	1	41	P	0_p	13_x
tig00003852_pilon	1	54016	1	41	P	0_p	14_x
tig00003852_pilon	1	54016	1	41	P	0_p	15_x
tig00003852_pilon	1	54016	1	41	P	0_p	16_x
tig00003852_pilon	1	54016	1	41	P	0_p	22_x
tig00003852_pilon	1	54016	1	41	P	0_p	33_x
tig00003852_pilon	1	54016	1	41	P	0_p	34_x
tig00003852_pilon	1	54016	1	41	P	0_p	48_x
tig00003852_pilon	1	54016	1	41	P	0_p	52_x
tig00003852_pilon	1	54016	1	41	P	0_p	61_x
tig00003852_pilon	1	54016	1	41	P	0_p	64_x
tig00003852_pilon	1	54016	1	41	P	0_p	71_x
tig00003852_pilon	1	54016	1	41	P	0_p	72_x
tig00003852_pilon	1	54016	1	41	P	0_p	83_x
tig00003852_pilon	1	54016	1	41	P	0_p	84_x
tig00003852_pilon	1	54016	1	41	P	0_p	86_x
tig00003852_pilon	1	54016	1	41	P	0_p	87_x
tig00003852_pilon	1	54016	1	41	P	0_p	94_x
tig00003852_pilon	1	54016	1	41	P	0_p	96_x
tig00003852_pilon	1	54016	1	41	P	0_p	97_x
tig00003852_pilon	1	54016	1	41	P	0_p	104_x
tig00003852_pilon	1	54016	1	41	P	0_p	107_x
tig00003852_pilon	1	54016	1	41	P	0_p	108_x
tig00003852_pilon	1	54016	1	41	P	0_p	116_x
tig00003852_pilon	1	54016	1	41	P	0_p	132_x
tig00003852_pilon	1	54016	1	41	P	0_p	136_x
tig00003852_pilon	1	54016	1	41	P	0_p	139_x
tig00003852_pilon	1	54016	1	41	P	0_p	144_x
tig00003852_pilon	1	54016	1	41	P	0_p	145_x
tig00003852_pilon	1	54016	1	41	P	0_p	150_x
tig00003852_pilon	1	32378	1	32	P	0_p	152_x
tig00003852_pilon	32455	54016	33	41	M	0_p	152_x
tig00003852_pilon	1	54016	1	41	P	0_p	155_x
tig00003852_pilon	1	54016	1	41	P	0_p	156_x
tig00003852_pilon	1	54016	1	41	P	0_p	161_x
tig00003852_pilon	1	54016	1	41	P	0_p	163_x
tig00003852_pilon	1	54016	1	41	P	0_p	166_x
tig00003852_pilon	1	54016	1	41	P	0_p	179_x
tig00003852_pilon	1	20725	1	1	M	0_p	182_x
tig00003852_pilon	20792	54016	2	41	P	0_p	182_x
tig00003852_pilon	1	54016	1	41	P	0_p	183_x
tig00003852_pilon	1	54016	1	41	P	0_p	184_x
tig00003852_pilon	1	54016	1	41	P	0_p	185_x
