#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00003732_pilon	1	34418	1	1	M	0_m	11_x
tig00003732_pilon	1	34418	1	1	M	0_m	16_x
tig00003732_pilon	1	34418	1	1	M	0_m	59_x
tig00003732_pilon	1	34418	1	1	M	0_m	83_x
tig00003732_pilon	1	34418	1	1	M	0_m	93_x
tig00003732_pilon	1	34418	1	1	M	0_m	96_x
tig00003732_pilon	1	34418	1	1	M	0_m	100_x
tig00003732_pilon	1	34418	1	1	M	0_m	115_x
tig00003732_pilon	1	34418	1	1	M	0_m	122_x
tig00003732_pilon	1	34418	1	1	M	0_m	143_x
tig00003732_pilon	1	34418	1	1	M	0_m	182_x
tig00003732_pilon	1	34418	1	1	M	0_m	214_x
tig00003732_pilon	1	34418	1	1	M	0_m	226_x
tig00003732_pilon	1	34418	1	1	M	0_m	240_x
tig00003732_pilon	1	34418	1	1	M	0_m	271_x
tig00003732_pilon	1	34418	1	1	M	0_m	289_x
tig00003732_pilon	1	34418	1	1	M	0_m	309_x
tig00003732_pilon	1	34418	1	1	M	0_m	310_x
tig00003732_pilon	1	34418	1	1	M	0_m	320_x
tig00003732_pilon	1	34418	1	1	M	0_m	342_x
tig00003732_pilon	1	34418	1	1	M	0_m	379_x
tig00003732_pilon	1	34418	1	1	M	0_m	397_x
tig00003732_pilon	1	34418	1	1	M	0_m	412_x
tig00003732_pilon	1	34418	1	1	M	0_m	418_x
tig00003732_pilon	1	34418	1	1	M	0_m	428_x
tig00003732_pilon	1	34418	1	1	M	0_m	429_x
tig00003732_pilon	1	34418	1	1	M	0_m	441_x
tig00003732_pilon	1	34418	1	1	M	0_m	452_x
tig00003732_pilon	1	34418	1	1	M	0_m	471_x
tig00003732_pilon	1	34418	1	1	M	0_m	479_x
tig00003732_pilon	1	34418	1	1	M	0_m	491_x
tig00003732_pilon	1	34418	1	1	M	0_m	516_x
tig00003732_pilon	1	34418	1	1	M	0_m	529_x
tig00003732_pilon	1	34418	1	1	M	0_m	581_x
tig00003732_pilon	1	34418	1	1	M	0_m	598_x
tig00003732_pilon	1	34418	1	1	M	0_m	619_x
tig00003732_pilon	1	34418	1	1	M	0_m	627_x
tig00003732_pilon	1	34418	1	1	M	0_m	662_x
tig00003732_pilon	1	34418	1	1	M	0_m	673_x
tig00003732_pilon	1	34418	1	1	M	0_m	685_x
tig00003732_pilon	1	34418	1	1	M	0_m	688_x
tig00003732_pilon	1	34418	1	1	M	0_m	692_x
tig00003732_pilon	1	34418	1	1	M	0_m	693_x
tig00003732_pilon	1	34418	1	1	M	0_m	712_x
tig00003732_pilon	1	34418	1	1	M	0_m	719_x
tig00003732_pilon	1	34418	1	1	M	0_m	731_x
tig00003732_pilon	1	34418	1	1	M	0_m	746_x
tig00003732_pilon	1	34418	1	1	M	0_m	753_x
tig00003732_pilon	1	34418	1	1	M	0_m	757_x
tig00003732_pilon	1	34418	1	1	M	0_m	760_x
tig00003732_pilon	1	34418	1	1	M	0_m	804_x
tig00003732_pilon	1	34418	1	1	M	0_m	838_x
tig00003732_pilon	1	34418	1	1	M	0_m	848_x
tig00003732_pilon	1	34418	1	1	M	0_m	859_x
tig00003732_pilon	1	34418	1	1	M	0_m	861_x
tig00003732_pilon	1	34418	1	1	M	0_m	865_x
tig00003732_pilon	1	34418	1	1	M	0_m	889_x
tig00003732_pilon	1	34418	1	1	M	0_m	895_x
tig00003732_pilon	1	34418	1	1	P	0_p	9_x
tig00003732_pilon	1	34418	1	1	P	0_p	20_x
tig00003732_pilon	1	34418	1	1	P	0_p	22_x
tig00003732_pilon	1	34418	1	1	P	0_p	26_x
tig00003732_pilon	1	34418	1	1	P	0_p	34_x
tig00003732_pilon	1	34418	1	1	P	0_p	44_x
tig00003732_pilon	1	34418	1	1	P	0_p	75_x
tig00003732_pilon	1	34418	1	1	P	0_p	84_x
tig00003732_pilon	1	34418	1	1	P	0_p	92_x
tig00003732_pilon	1	34418	1	1	P	0_p	104_x
tig00003732_pilon	1	34418	1	1	P	0_p	107_x
tig00003732_pilon	1	34418	1	1	P	0_p	136_x
tig00003732_pilon	1	34418	1	1	P	0_p	144_x
tig00003732_pilon	1	34418	1	1	P	0_p	152_x
tig00003732_pilon	1	34418	1	1	P	0_p	196_x
tig00003732_pilon	1	34418	1	1	P	0_p	205_x
tig00003732_pilon	1	34418	1	1	P	0_p	224_x
tig00003732_pilon	1	34418	1	1	P	0_p	232_x
tig00003732_pilon	1	34418	1	1	P	0_p	236_x
tig00003732_pilon	1	34418	1	1	P	0_p	270_x
tig00003732_pilon	1	34418	1	1	P	0_p	283_x
tig00003732_pilon	1	34418	1	1	P	0_p	287_x
tig00003732_pilon	1	34418	1	1	P	0_p	318_x
tig00003732_pilon	1	34418	1	1	P	0_p	323_x
tig00003732_pilon	1	34418	1	1	P	0_p	328_x
tig00003732_pilon	1	34418	1	1	P	0_p	331_x
tig00003732_pilon	1	34418	1	1	P	0_p	337_x
tig00003732_pilon	1	34418	1	1	P	0_p	341_x
tig00003732_pilon	1	34418	1	1	P	0_p	347_x
tig00003732_pilon	1	34418	1	1	P	0_p	354_x
tig00003732_pilon	1	34418	1	1	P	0_p	367_x
tig00003732_pilon	1	34418	1	1	P	0_p	372_x
tig00003732_pilon	1	34418	1	1	P	0_p	373_x
tig00003732_pilon	1	34418	1	1	P	0_p	388_x
tig00003732_pilon	1	34418	1	1	P	0_p	395_x
tig00003732_pilon	1	34418	1	1	P	0_p	402_x
tig00003732_pilon	1	34418	1	1	P	0_p	431_x
tig00003732_pilon	1	34418	1	1	P	0_p	433_x
tig00003732_pilon	1	34418	1	1	P	0_p	434_x
tig00003732_pilon	1	34418	1	1	P	0_p	453_x
tig00003732_pilon	1	34418	1	1	P	0_p	461_x
tig00003732_pilon	1	34418	1	1	P	0_p	466_x
tig00003732_pilon	1	34418	1	1	P	0_p	477_x
tig00003732_pilon	1	34418	1	1	P	0_p	490_x
tig00003732_pilon	1	34418	1	1	P	0_p	493_x
tig00003732_pilon	1	34418	1	1	P	0_p	534_x
tig00003732_pilon	1	34418	1	1	P	0_p	538_x
tig00003732_pilon	1	34418	1	1	P	0_p	554_x
tig00003732_pilon	1	34418	1	1	P	0_p	583_x
tig00003732_pilon	1	34418	1	1	P	0_p	600_x
tig00003732_pilon	1	34418	1	1	P	0_p	611_x
tig00003732_pilon	1	34418	1	1	P	0_p	638_x
tig00003732_pilon	1	34418	1	1	P	0_p	648_x
tig00003732_pilon	1	34418	1	1	P	0_p	663_x
tig00003732_pilon	1	34418	1	1	P	0_p	672_x
tig00003732_pilon	1	34418	1	1	P	0_p	690_x
tig00003732_pilon	1	34418	1	1	P	0_p	716_x
tig00003732_pilon	1	34418	1	1	P	0_p	726_x
tig00003732_pilon	1	34418	1	1	P	0_p	737_x
tig00003732_pilon	1	34418	1	1	P	0_p	761_x
tig00003732_pilon	1	34418	1	1	P	0_p	764_x
tig00003732_pilon	1	34418	1	1	P	0_p	780_x
tig00003732_pilon	1	34418	1	1	P	0_p	794_x
tig00003732_pilon	1	34418	1	1	P	0_p	815_x
tig00003732_pilon	1	34418	1	1	P	0_p	821_x
tig00003732_pilon	1	34418	1	1	P	0_p	824_x
tig00003732_pilon	1	34418	1	1	P	0_p	831_x
tig00003732_pilon	1	34418	1	1	P	0_p	834_x
tig00003732_pilon	1	34418	1	1	P	0_p	888_x
tig00003732_pilon	1	34418	1	1	P	0_p	892_x
