#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00004354_pilon	1	137853	1	112	M	0_m	4_x
tig00004354_pilon	1	137853	1	112	M	0_m	13_x
tig00004354_pilon	1	137853	1	112	M	0_m	27_x
tig00004354_pilon	1	137853	1	112	M	0_m	30_x
tig00004354_pilon	1	137853	1	112	M	0_m	33_x
tig00004354_pilon	1	137853	1	112	M	0_m	34_x
tig00004354_pilon	1	137853	1	112	M	0_m	38_x
tig00004354_pilon	1	137853	1	112	M	0_m	39_x
tig00004354_pilon	1	137853	1	112	M	0_m	41_x
tig00004354_pilon	1	137853	1	112	M	0_m	42_x
tig00004354_pilon	1	137853	1	112	M	0_m	44_x
tig00004354_pilon	1	137853	1	112	M	0_m	45_x
tig00004354_pilon	1	137853	1	112	M	0_m	50_x
tig00004354_pilon	1	137853	1	112	M	0_m	52_x
tig00004354_pilon	1	137853	1	112	M	0_m	55_x
tig00004354_pilon	1	137853	1	112	M	0_m	70_x
tig00004354_pilon	1	137853	1	112	M	0_m	71_x
tig00004354_pilon	1	137853	1	112	M	0_m	72_x
tig00004354_pilon	1	137853	1	112	M	0_m	81_x
tig00004354_pilon	1	137853	1	112	M	0_m	83_x
tig00004354_pilon	1	137853	1	112	M	0_m	90_x
tig00004354_pilon	1	137853	1	112	M	0_m	91_x
tig00004354_pilon	1	137853	1	112	M	0_m	93_x
tig00004354_pilon	1	137853	1	112	M	0_m	94_x
tig00004354_pilon	1	137853	1	112	M	0_m	96_x
tig00004354_pilon	1	137853	1	112	M	0_m	97_x
tig00004354_pilon	1	137853	1	112	M	0_m	99_x
tig00004354_pilon	1	137853	1	112	M	0_m	103_x
tig00004354_pilon	1	137853	1	112	M	0_m	107_x
tig00004354_pilon	1	137853	1	112	M	0_m	116_x
tig00004354_pilon	1	137853	1	112	M	0_m	117_x
tig00004354_pilon	1	137853	1	112	M	0_m	120_x
tig00004354_pilon	1	137853	1	112	M	0_m	121_x
tig00004354_pilon	1	137853	1	112	M	0_m	122_x
tig00004354_pilon	1	137853	1	112	M	0_m	124_x
tig00004354_pilon	1	137853	1	112	M	0_m	125_x
tig00004354_pilon	1	137853	1	112	M	0_m	138_x
tig00004354_pilon	1	137853	1	112	M	0_m	139_x
tig00004354_pilon	1	137853	1	112	M	0_m	144_x
tig00004354_pilon	1	137853	1	112	M	0_m	149_x
tig00004354_pilon	1	137853	1	112	M	0_m	150_x
tig00004354_pilon	1	137853	1	112	M	0_m	156_x
tig00004354_pilon	1	137853	1	112	M	0_m	181_x
tig00004354_pilon	1	137853	1	112	M	0_m	182_x
tig00004354_pilon	1	137853	1	112	M	0_m	184_x
tig00004354_pilon	1	137853	1	112	M	0_m	188_x
tig00004354_pilon	1	137853	1	112	M	0_m	189_x
tig00004354_pilon	1	137853	1	112	M	0_m	192_x
tig00004354_pilon	1	137853	1	112	M	0_m	204_x
tig00004354_pilon	1	137853	1	112	M	0_m	214_x
tig00004354_pilon	1	137853	1	112	M	0_m	218_x
tig00004354_pilon	1	137853	1	112	M	0_m	220_x
tig00004354_pilon	1	137853	1	112	M	0_m	222_x
tig00004354_pilon	1	137853	1	112	M	0_m	224_x
tig00004354_pilon	1	137853	1	112	M	0_m	225_x
tig00004354_pilon	1	137853	1	112	M	0_m	228_x
tig00004354_pilon	1	137853	1	112	M	0_m	230_x
tig00004354_pilon	1	137853	1	112	M	0_m	231_x
tig00004354_pilon	1	137853	1	112	M	0_m	232_x
tig00004354_pilon	1	137853	1	112	M	0_m	235_x
tig00004354_pilon	1	137853	1	112	M	0_m	245_x
tig00004354_pilon	1	137853	1	112	M	0_m	247_x
tig00004354_pilon	1	137853	1	112	M	0_m	248_x
tig00004354_pilon	1	137853	1	112	M	0_m	251_x
tig00004354_pilon	1	137853	1	112	M	0_m	259_x
tig00004354_pilon	1	137853	1	112	M	0_m	261_x
tig00004354_pilon	1	137853	1	112	M	0_m	262_x
tig00004354_pilon	1	137853	1	112	M	0_m	265_x
tig00004354_pilon	1	137853	1	112	M	0_m	266_x
tig00004354_pilon	1	137853	1	112	M	0_m	267_x
tig00004354_pilon	1	137853	1	112	M	0_m	270_x
tig00004354_pilon	1	137853	1	112	M	0_m	275_x
tig00004354_pilon	1	137853	1	112	M	0_m	283_x
tig00004354_pilon	1	137853	1	112	M	0_m	286_x
tig00004354_pilon	1	137853	1	112	M	0_m	287_x
tig00004354_pilon	1	137853	1	112	M	0_m	288_x
tig00004354_pilon	1	137853	1	112	M	0_m	289_x
tig00004354_pilon	1	137853	1	112	M	0_m	290_x
tig00004354_pilon	1	137853	1	112	M	0_m	292_x
tig00004354_pilon	1	137853	1	112	M	0_m	300_x
tig00004354_pilon	1	137853	1	112	M	0_m	306_x
tig00004354_pilon	1	137853	1	112	M	0_m	307_x
tig00004354_pilon	1	137853	1	112	M	0_m	312_x
tig00004354_pilon	1	137853	1	112	M	0_m	313_x
tig00004354_pilon	1	137853	1	112	M	0_m	314_x
tig00004354_pilon	1	137853	1	112	M	0_m	318_x
tig00004354_pilon	1	137853	1	112	M	0_m	325_x
tig00004354_pilon	1	137853	1	112	M	0_m	331_x
tig00004354_pilon	1	137853	1	112	M	0_m	334_x
tig00004354_pilon	1	137853	1	112	M	0_m	337_x
tig00004354_pilon	1	137853	1	112	M	0_m	348_x
tig00004354_pilon	1	137853	1	112	M	0_m	350_x
tig00004354_pilon	1	137853	1	112	M	0_m	351_x
tig00004354_pilon	1	137853	1	112	M	0_m	353_x
tig00004354_pilon	1	137853	1	112	M	0_m	360_x
tig00004354_pilon	1	137853	1	112	M	0_m	361_x
tig00004354_pilon	1	137853	1	112	M	0_m	362_x
tig00004354_pilon	1	137853	1	112	M	0_m	363_x
tig00004354_pilon	1	137853	1	112	M	0_m	365_x
tig00004354_pilon	1	137853	1	112	M	0_m	366_x
tig00004354_pilon	1	137853	1	112	M	0_m	367_x
tig00004354_pilon	1	137853	1	112	M	0_m	373_x
tig00004354_pilon	1	137853	1	112	M	0_m	375_x
tig00004354_pilon	1	137853	1	112	M	0_m	376_x
tig00004354_pilon	1	137853	1	112	M	0_m	379_x
tig00004354_pilon	1	137853	1	112	M	0_m	380_x
tig00004354_pilon	1	137853	1	112	M	0_m	381_x
tig00004354_pilon	1	137853	1	112	M	0_m	384_x
tig00004354_pilon	1	137853	1	112	M	0_m	386_x
tig00004354_pilon	1	137853	1	112	M	0_m	387_x
tig00004354_pilon	1	137853	1	112	M	0_m	388_x
tig00004354_pilon	1	137853	1	112	M	0_m	389_x
tig00004354_pilon	1	137853	1	112	M	0_m	390_x
tig00004354_pilon	1	137853	1	112	M	0_m	392_x
tig00004354_pilon	1	137853	1	112	M	0_m	393_x
tig00004354_pilon	1	137853	1	112	M	0_m	395_x
tig00004354_pilon	1	137853	1	112	M	0_m	397_x
tig00004354_pilon	1	137853	1	112	M	0_m	405_x
tig00004354_pilon	1	137853	1	112	M	0_m	411_x
tig00004354_pilon	1	137853	1	112	M	0_m	412_x
tig00004354_pilon	1	137853	1	112	M	0_m	413_x
tig00004354_pilon	1	137853	1	112	M	0_m	417_x
tig00004354_pilon	1	137853	1	112	M	0_m	418_x
tig00004354_pilon	1	137853	1	112	M	0_m	420_x
tig00004354_pilon	1	137853	1	112	M	0_m	421_x
tig00004354_pilon	1	137853	1	112	M	0_m	428_x
tig00004354_pilon	1	137853	1	112	M	0_m	430_x
tig00004354_pilon	1	137853	1	112	M	0_m	433_x
tig00004354_pilon	1	137853	1	112	M	0_m	434_x
tig00004354_pilon	1	137853	1	112	M	0_m	435_x
tig00004354_pilon	1	137853	1	112	M	0_m	437_x
tig00004354_pilon	1	137853	1	112	M	0_m	438_x
tig00004354_pilon	1	137853	1	112	M	0_m	441_x
tig00004354_pilon	1	137853	1	112	M	0_m	444_x
tig00004354_pilon	1	137853	1	112	M	0_m	448_x
tig00004354_pilon	1	137853	1	112	M	0_m	450_x
tig00004354_pilon	1	137853	1	112	M	0_m	452_x
tig00004354_pilon	1	137853	1	112	M	0_m	454_x
tig00004354_pilon	1	137853	1	112	M	0_m	458_x
tig00004354_pilon	1	137853	1	112	M	0_m	459_x
tig00004354_pilon	1	137853	1	112	M	0_m	461_x
tig00004354_pilon	1	137853	1	112	M	0_m	477_x
tig00004354_pilon	1	137853	1	112	M	0_m	478_x
tig00004354_pilon	1	137853	1	112	M	0_m	483_x
tig00004354_pilon	1	137853	1	112	M	0_m	489_x
tig00004354_pilon	1	137853	1	112	M	0_m	491_x
tig00004354_pilon	1	137853	1	112	M	0_m	499_x
tig00004354_pilon	1	137853	1	112	M	0_m	505_x
tig00004354_pilon	1	137853	1	112	M	0_m	506_x
tig00004354_pilon	1	137853	1	112	M	0_m	510_x
tig00004354_pilon	1	137853	1	112	M	0_m	511_x
tig00004354_pilon	1	137853	1	112	M	0_m	516_x
tig00004354_pilon	1	137853	1	112	M	0_m	521_x
tig00004354_pilon	1	137853	1	112	M	0_m	522_x
tig00004354_pilon	1	137853	1	112	M	0_m	535_x
tig00004354_pilon	1	137853	1	112	M	0_m	548_x
tig00004354_pilon	1	137853	1	112	M	0_m	549_x
tig00004354_pilon	1	137853	1	112	M	0_m	550_x
tig00004354_pilon	1	137853	1	112	M	0_m	551_x
tig00004354_pilon	1	137853	1	112	M	0_m	553_x
tig00004354_pilon	1	137853	1	112	M	0_m	555_x
tig00004354_pilon	1	137853	1	112	M	0_m	558_x
tig00004354_pilon	1	137853	1	112	M	0_m	570_x
tig00004354_pilon	1	137853	1	112	M	0_m	573_x
tig00004354_pilon	1	137853	1	112	M	0_m	576_x
tig00004354_pilon	1	137853	1	112	M	0_m	587_x
tig00004354_pilon	1	137853	1	112	M	0_m	588_x
tig00004354_pilon	1	137853	1	112	M	0_m	590_x
tig00004354_pilon	1	137853	1	112	M	0_m	591_x
tig00004354_pilon	1	137853	1	112	M	0_m	592_x
tig00004354_pilon	1	137853	1	112	M	0_m	604_x
tig00004354_pilon	1	137853	1	112	M	0_m	605_x
tig00004354_pilon	1	137853	1	112	M	0_m	606_x
tig00004354_pilon	1	137853	1	112	M	0_m	608_x
tig00004354_pilon	1	137853	1	112	M	0_m	610_x
tig00004354_pilon	1	137853	1	112	M	0_m	611_x
tig00004354_pilon	1	137853	1	112	M	0_m	615_x
tig00004354_pilon	1	137853	1	112	M	0_m	617_x
tig00004354_pilon	1	137853	1	112	M	0_m	618_x
tig00004354_pilon	1	137853	1	112	M	0_m	619_x
tig00004354_pilon	1	137853	1	112	M	0_m	620_x
tig00004354_pilon	1	137853	1	112	M	0_m	623_x
tig00004354_pilon	1	137853	1	112	M	0_m	624_x
tig00004354_pilon	1	137853	1	112	M	0_m	626_x
tig00004354_pilon	1	137853	1	112	M	0_m	628_x
tig00004354_pilon	1	137853	1	112	M	0_m	631_x
tig00004354_pilon	1	137853	1	112	M	0_m	632_x
tig00004354_pilon	1	137853	1	112	M	0_m	633_x
tig00004354_pilon	1	137853	1	112	M	0_m	648_x
tig00004354_pilon	1	137853	1	112	M	0_m	649_x
tig00004354_pilon	1	137853	1	112	M	0_m	659_x
tig00004354_pilon	1	137853	1	112	M	0_m	660_x
tig00004354_pilon	1	137853	1	112	M	0_m	664_x
tig00004354_pilon	1	137853	1	112	M	0_m	666_x
tig00004354_pilon	1	137853	1	112	M	0_m	667_x
tig00004354_pilon	1	137853	1	112	M	0_m	672_x
tig00004354_pilon	1	137853	1	112	M	0_m	687_x
tig00004354_pilon	1	137853	1	112	M	0_m	688_x
tig00004354_pilon	1	137853	1	112	M	0_m	689_x
tig00004354_pilon	1	137853	1	112	M	0_m	692_x
tig00004354_pilon	1	137853	1	112	M	0_m	701_x
tig00004354_pilon	1	137853	1	112	M	0_m	702_x
tig00004354_pilon	1	137853	1	112	M	0_m	712_x
tig00004354_pilon	1	137853	1	112	M	0_m	724_x
tig00004354_pilon	1	137853	1	112	M	0_m	725_x
tig00004354_pilon	1	137853	1	112	M	0_m	726_x
tig00004354_pilon	1	137853	1	112	M	0_m	727_x
tig00004354_pilon	1	137853	1	112	M	0_m	730_x
tig00004354_pilon	1	137853	1	112	M	0_m	731_x
tig00004354_pilon	1	137853	1	112	M	0_m	739_x
tig00004354_pilon	1	137853	1	112	M	0_m	746_x
tig00004354_pilon	1	137853	1	112	M	0_m	753_x
tig00004354_pilon	1	137853	1	112	M	0_m	755_x
tig00004354_pilon	1	137853	1	112	M	0_m	758_x
tig00004354_pilon	1	137853	1	112	M	0_m	759_x
tig00004354_pilon	1	137853	1	112	M	0_m	761_x
tig00004354_pilon	1	137853	1	112	M	0_m	762_x
tig00004354_pilon	1	137853	1	112	M	0_m	767_x
tig00004354_pilon	1	137853	1	112	M	0_m	769_x
tig00004354_pilon	1	137853	1	112	M	0_m	770_x
tig00004354_pilon	1	137853	1	112	M	0_m	771_x
tig00004354_pilon	1	137853	1	112	M	0_m	773_x
tig00004354_pilon	1	137853	1	112	M	0_m	784_x
tig00004354_pilon	1	137853	1	112	M	0_m	786_x
tig00004354_pilon	1	137853	1	112	M	0_m	800_x
tig00004354_pilon	1	137853	1	112	M	0_m	811_x
tig00004354_pilon	1	137853	1	112	M	0_m	815_x
tig00004354_pilon	1	137853	1	112	M	0_m	816_x
tig00004354_pilon	1	101216	1	90	M	0_m	819_x
tig00004354_pilon	101688	137853	91	112	P	0_m	819_x
tig00004354_pilon	1	137853	1	112	M	0_m	820_x
