#contig-id	start-pos	end-pos	start-index	end-index	region-pat	PM-cluster	pollen-id_x
# note: the first region will be left-extended to coordinate 1 on contig 
#       the last region will be right-extended to coordinate contig-size 
tig00002083_pilon	1	52078	1	25	M	0_m	9_x
tig00002083_pilon	1	52078	1	25	M	0_m	11_x
tig00002083_pilon	1	52078	1	25	M	0_m	22_x
tig00002083_pilon	1	52078	1	25	M	0_m	44_x
tig00002083_pilon	1	52078	1	25	M	0_m	61_x
tig00002083_pilon	1	52078	1	25	M	0_m	71_x
tig00002083_pilon	1	52078	1	25	M	0_m	86_x
tig00002083_pilon	1	52078	1	25	M	0_m	87_x
tig00002083_pilon	1	52078	1	25	M	0_m	91_x
tig00002083_pilon	1	52078	1	25	M	0_m	97_x
tig00002083_pilon	1	52078	1	25	M	0_m	107_x
tig00002083_pilon	1	52078	1	25	M	0_m	114_x
tig00002083_pilon	1	52078	1	25	M	0_m	115_x
tig00002083_pilon	1	52078	1	25	M	0_m	131_x
tig00002083_pilon	1	52078	1	25	M	0_m	137_x
tig00002083_pilon	1	52078	1	25	M	0_m	142_x
tig00002083_pilon	1	52078	1	25	M	0_m	144_x
tig00002083_pilon	1	52078	1	25	M	0_m	145_x
tig00002083_pilon	1	52078	1	25	M	0_m	146_x
tig00002083_pilon	1	52078	1	25	M	0_m	152_x
tig00002083_pilon	1	52078	1	25	M	0_m	156_x
tig00002083_pilon	1	52078	1	25	M	0_m	161_x
tig00002083_pilon	1	52078	1	25	M	0_m	171_x
tig00002083_pilon	1	52078	1	25	M	0_m	182_x
tig00002083_pilon	1	52078	1	25	M	0_m	215_x
tig00002083_pilon	1	52078	1	25	M	0_m	218_x
tig00002083_pilon	1	52078	1	25	M	0_m	228_x
tig00002083_pilon	1	52078	1	25	M	0_m	233_x
tig00002083_pilon	1	52078	1	25	M	0_m	235_x
tig00002083_pilon	1	52078	1	25	M	0_m	240_x
tig00002083_pilon	1	52078	1	25	M	0_m	253_x
tig00002083_pilon	1	52078	1	25	M	0_m	257_x
tig00002083_pilon	1	52078	1	25	M	0_m	258_x
tig00002083_pilon	1	52078	1	25	M	0_m	261_x
tig00002083_pilon	1	52078	1	25	M	0_m	262_x
tig00002083_pilon	1	52078	1	25	M	0_m	266_x
tig00002083_pilon	1	52078	1	25	M	0_m	277_x
